name,longitude,latitude,provider,date,key,dtime,month
Ephemeroptera,16.794552,59.10285,gbif,3/30/18,1837561326,3/30/18,March
Ephemeroptera,0.4435,50.96873,gbif,3/19/18,1946379411,3/19/18,March
Ephemeroptera,0.28234,50.91079,gbif,3/24/18,1946379742,3/24/18,March
Ephemeroptera,-1.17202,52.38134,gbif,3/22/18,1946380069,3/22/18,March
Ephemeroptera,-0.0383,51.01407,gbif,3/25/18,1946380933,3/25/18,March
Ephemeroptera,0.28234,50.91079,gbif,3/24/18,1946381253,3/24/18,March
Ephemeroptera,4.39404,51.15064,gbif,3/23/18,2234701276,3/23/18,March
Ephemeroptera,4.39404,51.15064,gbif,3/23/18,2234701362,3/23/18,March
Ephemeroptera,0.41174,50.96485,gbif,3/10/18,1946380928,3/10/18,March
Ephemeroptera,0.41412,50.95581,gbif,3/13/18,1946381313,3/13/18,March
Ephemeroptera,11.02656,59.26792,gbif,3/14/18,2028031160,3/14/18,March
Ephemeroptera,-1.17189,52.3808,gbif,3/25/18,1946379927,3/25/18,March
Ephemeroptera,0.42005,50.96018,gbif,3/7/18,1946380798,3/7/18,March
Ephemeroptera,4.3,52.15,gbif,3/24/18,1967394310,3/24/18,March
Ephemeroptera,0.27823,50.94325,gbif,3/24/18,1946379702,3/24/18,March
Ephemeroptera,0.42005,50.96018,gbif,3/7/18,1946379322,3/7/18,March
Ephemeroptera,0.40522,50.9488,gbif,3/13/18,1946380478,3/13/18,March
Ephemeroptera,-6.63227,57.48649,gbif,3/28/18,1946380741,3/28/18,March
Ephemeroptera,0.27974,50.94502,gbif,3/24/18,1946381014,3/24/18,March
Ephemeroptera,0.41412,50.95581,gbif,3/13/18,1946380749,3/13/18,March
Ephemeroptera,4.3,52.15,gbif,3/24/18,1967397452,3/24/18,March
Ephemeroptera,11.134198,59.277904,gbif,3/14/18,2027837373,3/14/18,March
Ephemeroptera,0.17177,51.01093,gbif,3/25/18,1946379741,3/25/18,March
Ephemeroptera,0.41408,50.95491,gbif,3/10/18,1946379981,3/10/18,March
Ephemeroptera,-0.27507,50.95543,gbif,3/16/18,1946381451,3/16/18,March
Ephemeroptera,4.3,52.15,gbif,3/24/18,1967387758,3/24/18,March
Ephemeroptera,4.3,51.8,gbif,3/17/18,1967471280,3/17/18,March
Ephemeroptera,0.17177,51.01093,gbif,3/25/18,1946379767,3/25/18,March
Ephemeroptera,-0.0383,51.01407,gbif,3/25/18,1946380321,3/25/18,March
Ephemeroptera,0.40522,50.9488,gbif,3/13/18,1946380800,3/13/18,March
Ephemeroptera,33.20861,0.40382,gbif,3/28/18,2236301122,3/28/18,March
Ephemeroptera,4.5,52.25,gbif,3/9/18,1967562948,3/9/18,March
Ephemeroptera,0.17177,51.01093,gbif,3/25/18,1946379196,3/25/18,March
Ephemeroptera,-2.00372,53.43693,gbif,3/29/18,1946380887,3/29/18,March
Ephemeroptera,-1.17159,52.38116,gbif,3/25/18,1946380915,3/25/18,March
Ephemeroptera,-1.17159,52.38098,gbif,3/25/18,1946380307,3/25/18,March
Ephemeroptera,171.720085,-43.166907,gbif,3/26/18,1837736253,3/26/18,March
Ephemeroptera,3.67791,51.06705,gbif,3/29/18,2234702300,3/29/18,March
Ephemeroptera,0.46945,50.95195,gbif,3/4/18,1946380506,3/4/18,March
Ephemeroptera,0.41412,50.95581,gbif,3/13/18,1946380521,3/13/18,March
Ephemeroptera,-122.064172,37.313275,gbif,3/18/18,1901025736,3/18/18,March
Ephemeroptera,0.41174,50.96485,gbif,3/10/18,1946380295,3/10/18,March
Ephemeroptera,4.3,52.15,gbif,3/24/18,1967363081,3/24/18,March
Ephemeroptera,11.134198,59.277904,gbif,3/14/18,2027836023,3/14/18,March
Ephemeroptera,33.20736,0.40295,gbif,3/28/18,2236300896,3/28/18,March
Ephemeroptera,0.42005,50.96018,gbif,3/7/18,1946380386,3/7/18,March
Ephemeroptera,33.19779,0.40617,gbif,3/28/18,2236301164,3/28/18,March
Ephemeroptera,11.10132,59.26703,gbif,3/13/18,2027836926,3/13/18,March
Ephemeroptera,11.02656,59.26792,gbif,3/14/18,2028017766,3/14/18,March
Ephemeroptera,-0.09768,51.04531,gbif,3/3/18,1946379947,3/3/18,March
Ephemeroptera,4.3,52.15,gbif,3/24/18,1967397836,3/24/18,March
Ephemeroptera,4.3,52.15,gbif,3/24/18,1967400395,3/24/18,March
Ephemeroptera,0.40522,50.9488,gbif,3/13/18,1946381487,3/13/18,March
Ephemeroptera,0.28234,50.91079,gbif,3/24/18,1946380496,3/24/18,March
Ephemeroptera,0.41412,50.95581,gbif,3/13/18,1946380589,3/13/18,March
Ephemeroptera,-1.17204,52.38044,gbif,3/22/18,1946381036,3/22/18,March
Ephemeroptera,33.20317,0.40371,gbif,3/28/18,2236301228,3/28/18,March
Ephemeroptera,-1.17129,52.38115,gbif,3/25/18,1946379796,3/25/18,March
Ephemeroptera,0.41174,50.96485,gbif,3/10/18,1946380122,3/10/18,March
Ephemeroptera,-3.54854,56.74796,gbif,3/22/18,1946380052,3/22/18,March
Ephemeroptera,0.41174,50.96485,gbif,3/10/18,1946380449,3/10/18,March
Ephemeroptera,0.27823,50.94325,gbif,3/24/18,1946380620,3/24/18,March
Ephemeroptera,4.3,52.15,gbif,3/24/18,1967345414,3/24/18,March
Ephemeroptera,11.134198,59.277904,gbif,3/14/18,2027838137,3/14/18,March
Ephemeroptera,0.03928,50.91529,gbif,3/22/18,1946380690,3/22/18,March
Ephemeroptera,4.55,52.35,gbif,3/28/18,1967358026,3/28/18,March
Ephemeroptera,0.27974,50.94502,gbif,3/24/18,1946380802,3/24/18,March
Ephemeroptera,4.39404,51.15064,gbif,3/23/18,2234703243,3/23/18,March
Ephemeroptera,6.55501,60.05396,gbif,3/8/18,1836160889,3/8/18,March
Ephemeroptera,-1.17203,52.38089,gbif,3/22/18,1946380937,3/22/18,March
Ephemeroptera,9.038081,48.526642,gbif,3/16/18,2012710120,3/16/18,March
Ephemeroptera,0.27974,50.94502,gbif,3/24/18,1946380558,3/24/18,March
Ephemeroptera,0.17177,51.01093,gbif,3/25/18,1946381428,3/25/18,March
Ephemeroptera,0.40522,50.9488,gbif,3/13/18,1946379931,3/13/18,March
Ephemeroptera,-1.17795,52.37877,gbif,3/22/18,1946379495,3/22/18,March
Ephemeroptera,-75.678447,5.037322,gbif,3/25/18,2235379150,3/25/18,March
Ephemeroptera,0.42005,50.96018,gbif,3/7/18,1946380124,3/7/18,March
Ephemeroptera,33.20166,0.40491,gbif,3/28/18,2236300549,3/28/18,March
Ephemeroptera,-0.53777,54.34573,gbif,4/24/18,1946379759,4/24/18,April
Ephemeroptera,4.35,51.95,gbif,4/19/18,1967009350,4/19/18,April
Ephemeroptera,10.61946,60.01815,gbif,4/25/18,2234247386,4/25/18,April
Ephemeroptera,-75.015202,5.170953,gbif,4/28/18,2235379430,4/28/18,April
Ephemeroptera,6.05,51.1,gbif,4/26/18,1966880888,4/26/18,April
Ephemeroptera,-83.661683,37.824735,gbif,4/18/18,1841221861,4/18/18,April
Ephemeroptera,-75.015202,5.170953,gbif,4/27/18,2235379486,4/27/18,April
Ephemeroptera,-75.055145,5.522277,gbif,4/21/18,1913830068,4/21/18,April
Ephemeroptera,5.6823,51.17315,gbif,4/28/18,2234708148,4/28/18,April
Ephemeroptera,4.85,51.55,gbif,4/27/18,1966899576,4/27/18,April
Ephemeroptera,6.4,52.75,gbif,4/22/18,1966960655,4/22/18,April
Ephemeroptera,10.449782,59.817892,gbif,4/30/18,2027905380,4/30/18,April
Ephemeroptera,-75.015202,5.170953,gbif,4/26/18,2235379496,4/26/18,April
Ephemeroptera,7.141811,51.194328,gbif,4/14/18,1839120794,4/14/18,April
Ephemeroptera,0.40748,50.96494,gbif,4/11/18,1946381203,4/11/18,April
Ephemeroptera,-0.32317,51.63328,gbif,4/12/18,1946381468,4/12/18,April
Ephemeroptera,5.9,51.9,gbif,4/28/18,1966882151,4/28/18,April
Ephemeroptera,7.912902,48.05909,gbif,4/20/18,1848612723,4/20/18,April
Ephemeroptera,16.154862,56.656881,gbif,4/28/18,1844376655,4/28/18,April
Ephemeroptera,0.03337,50.97565,gbif,4/1/18,1946379745,4/1/18,April
Ephemeroptera,6.05,51.1,gbif,4/26/18,1966880823,4/26/18,April
Ephemeroptera,4.65,52.25,gbif,4/24/18,1966932612,4/24/18,April
Ephemeroptera,10.6618,59.92709,gbif,4/25/18,2234247190,4/25/18,April
Ephemeroptera,10.6214,59.98445,gbif,4/25/18,2234246967,4/25/18,April
Ephemeroptera,6.4,52.75,gbif,4/30/18,1966858133,4/30/18,April
Ephemeroptera,128.630869,35.915373,gbif,4/27/18,1841197390,4/27/18,April
Ephemeroptera,-1.5344,54.16877,gbif,4/14/18,1946379555,4/14/18,April
Ephemeroptera,10.6214,59.98445,gbif,4/25/18,2234247277,4/25/18,April
Ephemeroptera,6.739585,51.359081,gbif,4/29/18,1844614312,4/29/18,April
Ephemeroptera,-2.72545,54.66502,gbif,4/9/18,1946379082,4/9/18,April
Ephemeroptera,10.6214,59.98445,gbif,4/25/18,2234247204,4/25/18,April
Ephemeroptera,10.627977,59.961189,gbif,4/25/18,2234247252,4/25/18,April
Ephemeroptera,10.63857,59.91424,gbif,4/26/18,2234247238,4/26/18,April
Ephemeroptera,-0.53777,54.34573,gbif,4/24/18,1946380223,4/24/18,April
Ephemeroptera,138.7,-34.9,gbif,4/21/18,1844515529,4/21/18,April
Ephemeroptera,6.35,52.7,gbif,4/23/18,1966956639,4/23/18,April
Ephemeroptera,6.4,52.75,gbif,4/21/18,1966995676,4/21/18,April
Ephemeroptera,10.625687,59.92725,gbif,4/25/18,2234247051,4/25/18,April
Ephemeroptera,4.55,52.3,gbif,4/27/18,1966875257,4/27/18,April
Ephemeroptera,4.3,51.95,gbif,4/27/18,1966909313,4/27/18,April
Ephemeroptera,10.627977,59.961189,gbif,4/25/18,2234247379,4/25/18,April
Ephemeroptera,10.449782,59.817892,gbif,4/30/18,2027905059,4/30/18,April
Ephemeroptera,10.61946,60.01815,gbif,4/25/18,2234247152,4/25/18,April
Ephemeroptera,-4.16193,50.84882,gbif,4/18/18,1946379546,4/18/18,April
Ephemeroptera,10.650217,59.945184,gbif,4/25/18,2234247245,4/25/18,April
Ephemeroptera,0.40748,50.96494,gbif,4/11/18,1946380663,4/11/18,April
Ephemeroptera,5.95,51.95,gbif,4/22/18,1966956593,4/22/18,April
Ephemeroptera,6.9,52.2,gbif,4/22/18,1966976485,4/22/18,April
Ephemeroptera,-75.055145,5.522277,gbif,4/24/18,1913830071,4/24/18,April
Ephemeroptera,6.35,52.7,gbif,4/27/18,1966904394,4/27/18,April
Ephemeroptera,-75.015202,5.170953,gbif,4/25/18,2235379503,4/25/18,April
Ephemeroptera,6.05,51.1,gbif,4/26/18,1966880801,4/26/18,April
Ephemeroptera,4.3,51.4,gbif,4/23/18,1966941214,4/23/18,April
Ephemeroptera,-2.21709,54.53323,gbif,4/25/18,1946381332,4/25/18,April
Ephemeroptera,6.65,52.45,gbif,4/28/18,1966866446,4/28/18,April
Ephemeroptera,-4.16193,50.84882,gbif,4/18/18,1946380509,4/18/18,April
Ephemeroptera,10.647726,59.954567,gbif,4/25/18,2234247024,4/25/18,April
Ephemeroptera,10.6214,59.98445,gbif,4/25/18,2234247091,4/25/18,April
Ephemeroptera,6.35,52.8,gbif,4/29/18,1966871060,4/29/18,April
Ephemeroptera,5.8,51.75,gbif,4/26/18,1966921009,4/26/18,April
Ephemeroptera,-75.495525,5.055659,gbif,4/9/18,2235379228,4/9/18,April
Ephemeroptera,6.4,52.75,gbif,4/21/18,1966995516,4/21/18,April
Ephemeroptera,11.427839,59.289287,gbif,4/12/18,2028020912,4/12/18,April
Ephemeroptera,10.625687,59.92725,gbif,4/25/18,2234247072,4/25/18,April
Ephemeroptera,10.63857,59.91424,gbif,4/26/18,2234247177,4/26/18,April
Ephemeroptera,4.31366,50.83681,gbif,4/22/18,2234702488,4/22/18,April
Ephemeroptera,-97.922516,30.664912,gbif,4/29/18,1847426010,4/29/18,April
Ephemeroptera,10.448009,59.818119,gbif,4/30/18,2027905308,4/30/18,April
Ephemeroptera,5.4,51.4,gbif,4/28/18,1966865777,4/28/18,April
Ephemeroptera,6.1,52.4,gbif,4/29/18,1966865873,4/29/18,April
Ephemeroptera,10.647726,59.954567,gbif,4/25/18,2234247138,4/25/18,April
Ephemeroptera,10.627977,59.961189,gbif,4/25/18,2234247325,4/25/18,April
Ephemeroptera,3.60422,50.88761,gbif,4/25/18,2234701427,4/25/18,April
Ephemeroptera,5.85,51.3,gbif,4/26/18,1966883310,4/26/18,April
Ephemeroptera,4.35,52,gbif,4/26/18,1966912216,4/26/18,April
Ephemeroptera,10.6214,59.98445,gbif,4/25/18,2234247495,4/25/18,April
Ephemeroptera,0.40514,50.97488,gbif,4/1/18,1946379554,4/1/18,April
Ephemeroptera,3.85,51.8,gbif,4/21/18,1966958049,4/21/18,April
Ephemeroptera,5.9,50.75,gbif,4/7/18,1967219670,4/7/18,April
Ephemeroptera,-2.22163,54.53084,gbif,4/25/18,1946380956,4/25/18,April
Ephemeroptera,5.9,51.95,gbif,4/24/18,1966933705,4/24/18,April
Ephemeroptera,4.8,52.35,gbif,4/15/18,1967089537,4/15/18,April
Ephemeroptera,3.74494,50.79686,gbif,4/28/18,2234716143,4/28/18,April
Ephemeroptera,-97.215513,35.222697,gbif,4/28/18,2005258089,4/28/18,April
Ephemeroptera,10.664227,59.920797,gbif,4/25/18,2234247162,4/25/18,April
Ephemeroptera,7.11938,51.190323,gbif,4/27/18,1841130276,4/27/18,April
Ephemeroptera,-122.360802,45.511194,gbif,4/15/18,1993702445,4/15/18,April
Ephemeroptera,3.60248,50.75272,gbif,4/22/18,2234701914,4/22/18,April
Ephemeroptera,-1.49895,53.33273,gbif,4/23/18,1946379420,4/23/18,April
Ephemeroptera,-0.53777,54.34573,gbif,4/24/18,1946380315,4/24/18,April
Ephemeroptera,5.65,52,gbif,4/23/18,1966931557,4/23/18,April
Ephemeroptera,5.95,53.25,gbif,4/22/18,1966960408,4/22/18,April
Ephemeroptera,5.1,52.3,gbif,4/19/18,1967021088,4/19/18,April
Ephemeroptera,4.55,52.35,gbif,4/12/18,1967148065,4/12/18,April
Ephemeroptera,4.88507,50.91891,gbif,4/22/18,2234716953,4/22/18,April
Ephemeroptera,6.35,52.7,gbif,4/27/18,1966904617,4/27/18,April
Ephemeroptera,10.63857,59.91424,gbif,4/26/18,2234247297,4/26/18,April
Ephemeroptera,-75.015202,5.170953,gbif,4/27/18,2235379433,4/27/18,April
Ephemeroptera,6.1,51.9,gbif,4/21/18,1966896447,4/21/18,April
Ephemeroptera,6.4,52.75,gbif,4/22/18,1966960937,4/22/18,April
Ephemeroptera,0.7893,52.72406,gbif,4/7/18,1946379866,4/7/18,April
Ephemeroptera,10.63517,59.94889,gbif,4/25/18,2234247345,4/25/18,April
Ephemeroptera,4.74793,51.05595,gbif,4/24/18,2234696705,4/24/18,April
Ephemeroptera,6.35,52.7,gbif,4/27/18,1966904338,4/27/18,April
Ephemeroptera,10.6618,59.92709,gbif,4/25/18,2234247459,4/25/18,April
Ephemeroptera,4.24747,51.0174,gbif,4/24/18,2234702993,4/24/18,April
Ephemeroptera,4.31492,50.88176,gbif,4/8/18,2234703727,4/8/18,April
Ephemeroptera,-75.015202,5.170953,gbif,4/27/18,2235379515,4/27/18,April
Ephemeroptera,5.55,52,gbif,4/8/18,1967034992,4/8/18,April
Ephemeroptera,10.627977,59.961189,gbif,4/25/18,2234247409,4/25/18,April
Ephemeroptera,5.6823,51.17315,gbif,4/28/18,2234708495,4/28/18,April
Ephemeroptera,0.40514,50.97488,gbif,4/1/18,1946380808,4/1/18,April
Ephemeroptera,4.35,52.15,gbif,4/20/18,1967000173,4/20/18,April
Ephemeroptera,4.35,51.95,gbif,4/19/18,1967007906,4/19/18,April
Ephemeroptera,-75.015202,5.170953,gbif,4/27/18,2235379321,4/27/18,April
Ephemeroptera,-1.49925,53.33291,gbif,4/23/18,1946379810,4/23/18,April
Ephemeroptera,-1.5344,54.16877,gbif,4/14/18,1946379965,4/14/18,April
Ephemeroptera,10.650217,59.945184,gbif,4/25/18,2234247560,4/25/18,April
Ephemeroptera,-75.678447,5.037322,gbif,4/21/18,2235379125,4/21/18,April
Ephemeroptera,-75.671384,5.075927,gbif,4/24/18,2235379252,4/24/18,April
Ephemeroptera,5.85,51.45,gbif,4/29/18,1966874717,4/29/18,April
Ephemeroptera,4.6,52.4,gbif,4/4/18,1967260401,4/4/18,April
Ephemeroptera,10.625687,59.92725,gbif,4/25/18,2234247079,4/25/18,April
Ephemeroptera,4.45563,50.83513,gbif,4/27/18,2234697635,4/27/18,April
Ephemeroptera,4.74793,51.05595,gbif,4/24/18,2234697340,4/24/18,April
Ephemeroptera,10.448009,59.818119,gbif,4/30/18,2027905023,4/30/18,April
Ephemeroptera,-3.63244,51.16269,gbif,4/4/18,1946379398,4/4/18,April
Ephemeroptera,-0.53777,54.34573,gbif,4/24/18,1946380662,4/24/18,April
Ephemeroptera,6.4,52.75,gbif,4/23/18,1966935479,4/23/18,April
Ephemeroptera,3.67465,50.84226,gbif,4/23/18,2234705185,4/23/18,April
Ephemeroptera,5.09429,50.82541,gbif,4/27/18,2234702045,4/27/18,April
Ephemeroptera,11.427839,59.289287,gbif,4/12/18,2028021462,4/12/18,April
Ephemeroptera,4.67016,50.87722,gbif,4/27/18,2234701622,4/27/18,April
Ephemeroptera,-0.32317,51.63328,gbif,4/12/18,1946379928,4/12/18,April
Ephemeroptera,2.60752,51.06836,gbif,4/24/18,2234701210,4/24/18,April
Ephemeroptera,5.6823,51.17315,gbif,4/28/18,2234707286,4/28/18,April
Ephemeroptera,-0.22868,51.05011,gbif,4/4/18,1946380870,4/4/18,April
Ephemeroptera,10.627977,59.961189,gbif,4/25/18,2234247620,4/25/18,April
Ephemeroptera,2.82108,51.20377,gbif,4/26/18,2234702015,4/26/18,April
Ephemeroptera,-101.020858,29.550663,gbif,4/6/18,2244200472,4/6/18,April
Ephemeroptera,-1.61067,50.85736,gbif,4/19/18,1946379973,4/19/18,April
Ephemeroptera,-0.53777,54.34573,gbif,4/24/18,1946380469,4/24/18,April
Ephemeroptera,5.65,51.95,gbif,4/24/18,1966937503,4/24/18,April
Ephemeroptera,10.63857,59.91424,gbif,4/26/18,2234247040,4/26/18,April
Ephemeroptera,5.75,51.95,gbif,4/30/18,1966862791,4/30/18,April
Ephemeroptera,6.05,51.1,gbif,4/26/18,1966880862,4/26/18,April
Ephemeroptera,5.85,51.35,gbif,4/27/18,1966896750,4/27/18,April
Ephemeroptera,6.4,52.75,gbif,4/23/18,1966934134,4/23/18,April
Ephemeroptera,10.627977,59.961189,gbif,4/25/18,2234247532,4/25/18,April
Ephemeroptera,4.96374,51.09749,gbif,4/16/18,2234703359,4/16/18,April
Ephemeroptera,3.74494,50.79686,gbif,4/28/18,2234716262,4/28/18,April
Ephemeroptera,17.109146,47.693127,gbif,4/30/18,1844614193,4/30/18,April
Ephemeroptera,8.577118,49.151058,gbif,4/30/18,1844614233,4/30/18,April
Ephemeroptera,4.89237,51.09867,gbif,4/9/18,2234702526,4/9/18,April
Ephemeroptera,3.60539,50.97753,gbif,4/24/18,2234701527,4/24/18,April
Ephemeroptera,11.427839,59.289287,gbif,4/12/18,2028024013,4/12/18,April
Ephemeroptera,6.35,53,gbif,4/27/18,1966910445,4/27/18,April
Ephemeroptera,10.627977,59.961189,gbif,4/25/18,2234247269,4/25/18,April
Ephemeroptera,10.408897,53.247234,gbif,4/28/18,1841130269,4/28/18,April
Ephemeroptera,8.394499,50.01469,gbif,4/21/18,1838948643,4/21/18,April
Ephemeroptera,10.449782,59.817892,gbif,4/30/18,2027905187,4/30/18,April
Ephemeroptera,4.7,52.1,gbif,4/11/18,1966444904,4/11/18,April
Ephemeroptera,6.8,52.85,gbif,4/29/18,1966867535,4/29/18,April
Ephemeroptera,10.63517,59.94889,gbif,4/25/18,2234247220,4/25/18,April
Ephemeroptera,-1.49925,53.33291,gbif,4/23/18,1946381304,4/23/18,April
Ephemeroptera,5.65,52,gbif,4/23/18,1965701297,4/23/18,April
Ephemeroptera,4.88507,50.91891,gbif,4/22/18,2234715757,4/22/18,April
Ephemeroptera,4.88507,50.91891,gbif,4/22/18,2234717540,4/22/18,April
Ephemeroptera,-0.73021,54.49081,gbif,4/25/18,1946379673,4/25/18,April
Ephemeroptera,-1.49925,53.33291,gbif,4/23/18,1946379690,4/23/18,April
Ephemeroptera,-3.16962,52.97094,gbif,4/19/18,1946380978,4/19/18,April
Ephemeroptera,-0.32317,51.63328,gbif,4/12/18,1946381165,4/12/18,April
Ephemeroptera,4.3,52.1,gbif,4/27/18,1966911372,4/27/18,April
Ephemeroptera,5.85,52.05,gbif,4/23/18,1966947805,4/23/18,April
Ephemeroptera,10.448009,59.818119,gbif,4/30/18,2027905381,4/30/18,April
Ephemeroptera,2.96435,51.02405,gbif,4/30/18,2234702555,4/30/18,April
Ephemeroptera,3.74927,51.06662,gbif,4/19/18,2234702183,4/19/18,April
Ephemeroptera,4.38999,51.01579,gbif,4/28/18,2234696949,4/28/18,April
Ephemeroptera,3.74494,50.79686,gbif,4/28/18,2234717343,4/28/18,April
Ephemeroptera,-0.61256,52.30615,gbif,4/7/18,1946380201,4/7/18,April
Ephemeroptera,-4.16193,50.84882,gbif,4/18/18,1946381321,4/18/18,April
Ephemeroptera,11.531535,59.276858,gbif,4/12/18,2028021456,4/12/18,April
Ephemeroptera,-0.32317,51.63328,gbif,4/12/18,1946380932,4/12/18,April
Ephemeroptera,4.7,52.9,gbif,4/29/18,1966869996,4/29/18,April
Ephemeroptera,6.35,52.8,gbif,4/24/18,1966934466,4/24/18,April
Ephemeroptera,11.427839,59.289287,gbif,4/12/18,2028024142,4/12/18,April
Ephemeroptera,4.89237,51.09867,gbif,4/9/18,2234701271,4/9/18,April
Ephemeroptera,4.96374,51.09749,gbif,4/29/18,2234702186,4/29/18,April
Ephemeroptera,-75.015202,5.170953,gbif,4/27/18,2235379376,4/27/18,April
Ephemeroptera,10.095222,50.074528,gbif,4/26/18,1841130272,4/26/18,April
Ephemeroptera,4.55,52.35,gbif,4/12/18,1967148055,4/12/18,April
Ephemeroptera,10.664227,59.920797,gbif,4/25/18,2234247156,4/25/18,April
Ephemeroptera,7.912902,48.05909,gbif,4/20/18,1848614465,4/20/18,April
Ephemeroptera,5.6,52,gbif,4/22/18,1966968178,4/22/18,April
Ephemeroptera,10.6214,59.98445,gbif,4/25/18,2234247088,4/25/18,April
Ephemeroptera,8.546677,50.177311,gbif,4/2/18,1837877593,4/2/18,April
Ephemeroptera,6.5,51.95,gbif,4/29/18,1966860444,4/29/18,April
Ephemeroptera,5.35,52.25,gbif,4/23/18,1966941649,4/23/18,April
Ephemeroptera,6.1,52,gbif,5/23/18,1966480498,5/23/18,May
Ephemeroptera,6.25,51.9,gbif,5/20/18,1966518160,5/20/18,May
Ephemeroptera,4.4,52.1,gbif,5/12/18,1966648830,5/12/18,May
Ephemeroptera,9.988824,59.06875,gbif,5/14/18,2027874016,5/14/18,May
Ephemeroptera,-85.9935,40.074757,gbif,5/25/18,1891289582,5/25/18,May
Ephemeroptera,4.75303,51.19077,gbif,5/28/18,2234692627,5/28/18,May
Ephemeroptera,4.24028,50.74768,gbif,5/11/18,2234702905,5/11/18,May
Ephemeroptera,9.543471,48.920864,gbif,5/8/18,1844654848,5/8/18,May
Ephemeroptera,5.25,52.1,gbif,5/28/18,1965438736,5/28/18,May
Ephemeroptera,6.05,51.95,gbif,5/10/18,1966699422,5/10/18,May
Ephemeroptera,4.6,52.55,gbif,5/8/18,1966710440,5/8/18,May
Ephemeroptera,5.5,51.5,gbif,5/3/18,1966814404,5/3/18,May
Ephemeroptera,4.61685,50.07334,gbif,5/10/18,1914261349,5/10/18,May
Ephemeroptera,4.61685,50.07334,gbif,5/10/18,1914261364,5/10/18,May
Ephemeroptera,4.60342,50.07459,gbif,5/10/18,1914261864,5/10/18,May
Ephemeroptera,4.61685,50.07334,gbif,5/10/18,1914262279,5/10/18,May
Ephemeroptera,9.182226,59.398427,gbif,5/7/18,2027835213,5/7/18,May
Ephemeroptera,7.840363,58.089083,gbif,5/27/18,2027914032,5/27/18,May
Ephemeroptera,7.712262,58.097716,gbif,5/8/18,2027967184,5/8/18,May
Ephemeroptera,4.31873,51.01662,gbif,5/15/18,2234701508,5/15/18,May
Ephemeroptera,4.59605,50.78832,gbif,5/29/18,2234701282,5/29/18,May
Ephemeroptera,18.030248,59.167958,gbif,5/4/18,1884594749,5/4/18,May
Ephemeroptera,12.093084,57.628877,gbif,5/17/18,1849230350,5/17/18,May
Ephemeroptera,15.090583,56.712319,gbif,5/28/18,1851169728,5/28/18,May
Ephemeroptera,10.525074,51.939293,gbif,5/2/18,1844614198,5/2/18,May
Ephemeroptera,4.60342,50.07459,gbif,5/10/18,1914261468,5/10/18,May
Ephemeroptera,5.095,50.21,gbif,5/10/18,1914261480,5/10/18,May
Ephemeroptera,-0.37443,52.13974,gbif,5/21/18,1946379361,5/21/18,May
Ephemeroptera,-2.64725,51.83632,gbif,5/29/18,1946381108,5/29/18,May
Ephemeroptera,5.95,52.3,gbif,5/28/18,1966401243,5/28/18,May
Ephemeroptera,5.95,51.7,gbif,5/8/18,1966724548,5/8/18,May
Ephemeroptera,5.45,51.55,gbif,5/7/18,1966747653,5/7/18,May
Ephemeroptera,7.541078,59.01085,gbif,5/29/18,2027831777,5/29/18,May
Ephemeroptera,12.70796,52.207378,gbif,5/19/18,1848614302,5/19/18,May
Ephemeroptera,9.816483,54.059792,gbif,5/25/18,1849317020,5/25/18,May
Ephemeroptera,5.6,51.95,gbif,5/28/18,1966175437,5/28/18,May
Ephemeroptera,5,52.3,gbif,5/13/18,1966632640,5/13/18,May
Ephemeroptera,5.8,50.85,gbif,5/9/18,1966670657,5/9/18,May
Ephemeroptera,152.8,-26.9,gbif,5/5/18,1917023192,5/5/18,May
Ephemeroptera,-0.39914,51.31947,gbif,5/19/18,1946379604,5/19/18,May
Ephemeroptera,-2.66176,51.83624,gbif,5/28/18,1946380642,5/28/18,May
Ephemeroptera,0.09132,50.99711,gbif,5/2/18,1946380868,5/2/18,May
Ephemeroptera,5.206944,50.209444,gbif,5/10/18,1914261855,5/10/18,May
Ephemeroptera,4.60342,50.07459,gbif,5/10/18,1914262007,5/10/18,May
Ephemeroptera,4.60342,50.07459,gbif,5/10/18,1914262044,5/10/18,May
Ephemeroptera,7.764322,58.227285,gbif,5/14/18,2027916267,5/14/18,May
Ephemeroptera,4.24028,50.74768,gbif,5/14/18,2234702044,5/14/18,May
Ephemeroptera,7.743816,48.32019,gbif,5/1/18,1844614223,5/1/18,May
Ephemeroptera,18.268185,59.224082,gbif,5/4/18,1884607992,5/4/18,May
Ephemeroptera,4.60342,50.07459,gbif,5/10/18,1914261474,5/10/18,May
Ephemeroptera,4.60342,50.07459,gbif,5/10/18,1914261994,5/10/18,May
Ephemeroptera,5.75,51.7,gbif,5/13/18,1966645460,5/13/18,May
Ephemeroptera,6.4,52.8,gbif,5/7/18,1966752334,5/7/18,May
Ephemeroptera,5,52,gbif,5/4/18,1966800365,5/4/18,May
Ephemeroptera,4.24028,50.74768,gbif,5/10/18,2234702245,5/10/18,May
Ephemeroptera,16.023636,57.170493,gbif,5/3/18,1844773409,5/3/18,May
Ephemeroptera,14.107592,57.40791,gbif,5/27/18,1851150720,5/27/18,May
Ephemeroptera,14.108167,57.369334,gbif,5/16/18,1847883953,5/16/18,May
Ephemeroptera,15.863475,56.889878,gbif,5/16/18,1847911865,5/16/18,May
